mcs_dl_1,mcs_ul_1,dl_kbps_1,ul_kbps_1,cpu_set_1,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,explode
20,17,5992,2152,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
11,6,4264,1224,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
25,20,18336,14112,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
8,4,3368,1352,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
15,10,14112,296,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
5,0,4392,1064,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
8,2,1256,2152,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,2216,1000,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
15,11,4968,1032,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
15,12,11832,1608,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
18,14,12216,6968,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,25456,14688,"1-3,5-7",0.0,0.38,0.05,0.05,0.0,0.03,0.0,0.0,False
10,4,6456,552,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
2,0,2216,392,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
2,0,568,1320,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
7,2,3112,1320,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
22,19,16992,15264,"1-3,5-7",0.0,0.37,0.05,0.05,0.0,0.02,0.0,0.0,False
20,17,6712,14688,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
25,20,13536,10680,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
11,6,2792,1736,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
15,11,7224,4008,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
15,11,1128,1544,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
26,20,19080,16992,"1-3,5-7",0.0,0.4,0.05,0.05,0.0,0.03,0.0,0.0,False
3,0,2216,224,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
15,11,3112,7224,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
15,12,13536,9144,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
18,14,15264,2024,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
20,17,1992,10680,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
10,4,3368,632,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
19,17,16416,3624,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,7224,14112,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
22,19,5992,11448,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
15,11,11832,7480,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
13,7,208,1096,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
8,2,680,648,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
6,1,4584,1384,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
6,1,2472,208,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
4,0,2664,488,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
19,17,17568,6456,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
8,4,5992,3368,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
13,8,4776,6968,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
25,20,27376,7480,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,1992,13536,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
3,0,392,1000,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
3,0,1224,744,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
22,19,14112,4392,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
3,0,2216,840,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,23688,16416,"1-3,5-7",0.0,0.39,0.05,0.05,0.0,0.03,0.0,0.0,False
8,4,4264,1928,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
8,4,6200,1928,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
2,0,176,648,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
24,20,8504,4392,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
20,18,5992,6456,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,9144,11064,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
25,20,5736,15840,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
22,19,16416,14112,"1-3,5-7",0.0,0.37,0.05,0.05,0.0,0.02,0.0,0.0,False
13,8,9912,1096,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
7,2,4392,1192,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
8,2,5352,1480,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
26,20,22920,7480,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
18,14,7736,8248,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
2,0,872,456,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
4,0,3240,424,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
13,8,3368,1800,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
19,17,1416,4008,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
7,2,5736,968,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
13,8,11064,4968,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
18,14,15840,744,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
11,6,5160,2408,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
13,8,9528,5544,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
7,2,3368,176,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
10,4,4392,2152,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
19,17,11064,2152,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
7,2,472,1160,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
15,12,12216,3240,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
18,14,12576,9912,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
26,20,13536,9144,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
20,17,776,11832,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,4584,296,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
8,2,1800,1736,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
19,17,18336,11064,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
3,0,1608,1128,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
15,11,7480,2984,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
5,0,72,840,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
26,20,30576,12960,"1-3,5-7",0.0,0.38,0.05,0.05,0.0,0.03,0.0,0.0,False
18,14,14688,9912,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
5,0,144,1224,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
10,4,5736,1608,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
13,8,5992,3880,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
15,10,12216,1416,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
24,20,22920,18336,"1-3,5-7",0.0,0.41,0.05,0.05,0.0,0.03,0.0,0.0,False
10,4,1416,2280,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
26,20,15840,7992,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
6,1,5160,376,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
22,19,1384,3240,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
6,1,4776,1000,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,25456,376,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
8,4,4584,3240,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
2,0,256,616,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
18,15,7224,9912,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
2,0,1320,1384,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
13,8,6456,1928,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
15,9,12576,4776,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
13,7,7736,968,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
26,20,14688,19080,"1-3,5-7",0.0,0.39,0.05,0.05,0.0,0.03,0.0,0.0,False
20,17,13536,11064,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
2,0,840,1256,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
15,12,2856,5992,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
10,4,136,1480,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
20,17,18336,11832,"1-3,5-7",0.0,0.37,0.05,0.05,0.0,0.02,0.0,0.0,False
11,6,8504,4136,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
11,6,7736,1672,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
15,12,256,7736,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,16992,3624,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,5736,5160,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
11,6,8504,2728,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
8,2,6200,1480,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,3880,1736,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
20,18,8248,7480,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
26,20,23688,12960,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
15,11,7480,7224,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
20,17,11064,4264,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
8,4,6968,2664,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
6,1,4392,1384,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
15,12,3752,176,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
2,0,968,872,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
15,11,4264,5736,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,3112,5160,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
2,0,2216,344,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
10,4,6968,632,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
11,6,5544,3752,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,1320,1128,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
13,7,9528,4392,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
13,7,5352,5736,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,3240,536,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
26,20,8504,19080,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
20,18,16992,5544,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
8,2,3368,1000,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
8,4,5160,1000,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
25,20,26416,8248,"1-3,5-7",0.0,0.34,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,5352,11832,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,7992,7224,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,16416,11832,"1-3,5-7",0.0,0.37,0.05,0.05,0.0,0.02,0.0,0.0,False
25,20,27376,19080,"1-3,5-7",0.0,0.41,0.05,0.05,0.0,0.03,0.0,0.0,False
18,15,7992,10296,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
4,0,256,16,"1-3,5-7",0.0,0.17,0.02,0.02,0.0,0.01,0.0,0.0,False
15,11,2600,3752,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
22,19,22152,10680,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
6,1,4584,1000,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
22,19,440,5736,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
15,9,7224,7224,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
7,2,328,1192,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
13,7,1608,3368,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
26,20,16992,9144,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
6,1,2792,1544,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
15,11,12216,5160,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,3240,1256,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,4584,4968,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
15,9,8504,1864,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
2,0,840,1320,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,4392,9912,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
4,0,1736,1256,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,696,2472,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
5,0,2472,392,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
15,9,4968,3752,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
8,2,1256,256,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
2,0,1544,568,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
7,2,3368,1928,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,12216,136,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
18,15,12576,2600,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
15,11,6456,2280,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
15,10,2856,3112,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
2,0,872,1128,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
18,14,328,8248,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
26,20,22152,7480,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
6,1,2600,1224,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
13,7,6456,3880,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
4,0,328,1352,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
4,0,3112,776,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
11,6,5352,1736,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
20,17,10680,11832,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
15,12,2280,9912,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
10,4,2664,3112,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
13,8,2280,2344,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
8,2,536,1928,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
20,17,7224,3368,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
20,17,4392,904,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
25,20,26416,3624,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,13536,5736,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
3,0,2024,1256,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
10,4,3112,2472,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,12576,4008,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
15,11,256,5736,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
11,6,3752,1736,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
15,9,12960,3624,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
24,20,14112,16992,"1-3,5-7",0.0,0.37,0.05,0.05,0.0,0.02,0.0,0.0,False
7,2,5992,616,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
18,15,14688,10680,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
18,14,8760,10680,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,10296,7480,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
13,8,9912,6200,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
13,8,4584,4776,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
13,8,3624,1384,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
20,18,10680,3624,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,11832,14112,"1-3,5-7",0.0,0.37,0.05,0.05,0.0,0.02,0.0,0.0,False
7,2,4968,256,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
20,17,9912,5736,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
15,11,13536,6200,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
3,0,968,776,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
18,15,12216,3496,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
11,6,5736,1992,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
18,15,14688,4008,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,10296,11064,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
18,14,3240,4136,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
26,20,8504,9528,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
10,4,4392,1864,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
25,20,15840,3624,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,14688,9144,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,11448,2792,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
15,9,11832,2984,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
15,9,2600,5160,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
24,20,2152,776,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
11,6,1928,2408,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
8,2,5160,1000,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
7,2,3752,1992,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
25,20,12216,7992,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,9528,11832,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
8,2,968,256,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
7,2,2792,208,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
4,0,1128,1000,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
13,8,1128,3240,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
13,8,6712,5544,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
13,7,7224,5992,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,1064,10680,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
8,4,6968,3112,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
15,9,4008,7992,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
13,7,3240,2088,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
3,0,328,776,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
15,10,5160,4136,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
2,0,2088,1032,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,11448,4008,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
11,6,8504,392,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
20,18,2344,16416,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
15,9,11064,2216,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
22,19,19848,7480,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,12960,12576,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
15,10,11832,5544,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,18336,11448,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
22,19,6456,2536,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
11,6,6712,2728,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
8,4,2536,840,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
15,9,11064,2024,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
6,1,3496,1160,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,11832,12216,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
24,20,17568,5160,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
4,0,2088,904,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
2,0,1672,288,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
8,4,536,840,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
6,1,4136,488,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
7,2,4776,1800,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
6,1,4776,1608,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
22,19,5992,11064,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
8,4,1256,1192,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
